G57 H 39 94 3 10 17 23 None None 22 11 9 6 27 98 L
G58 H 39 92 5 11 30 39 None None 22 18 14 5 34 113 L
G59 H 32 87 3 10 19 30 None None 22 17 11 9 23 86 L
G60 A 43 100 1 5 11 13 None None 22 12 7 8 25 98 L

G56 H 41 81 3 8 19 26 None None 26 None None None 12 104 W
G57 H 39 94 3 10 17 23 None None 22 11 9 6 27 98 L
G58 H 39 92 5 11 30 39 None None 22 18 14 5 34 113 L
G59 H 32 87 3 10 19 30 None None 22 17 11 9 23 86 L
G60 A 43 100 1 5 11 13 None None 22 12 7 8 25 98 L
G61 A 36 84 2 5 19 33 None None 19 16 11 3 26 93 L

G57 H 39 94 3 10 17 23 None None 22 11 9 6 27 98 L
G58 H 39 92 5 11 30 39 None None 22 18 14 5 34 113 L
G59 H 32 87 3 10 19 30 None None 22 17 11 9 23 86 L
G60 A 43 100 1 5 11 13 None None 22 12 7 8 25 98 L
G61 A 36 84 2 5 19 33 None None 19 16 11 3 26 93 L
G62 H 44 100 5 11 33 45 None None 23 25 10 8 22 126 W

G58 H 39 92 5 11 30 39 None None 22 18 14 5 34 113 L
G59 H 32 87 3 10 19 30 None None 22 17 11 9 23 86 L
G60 A 43 100 1 5 11 13 None None 22 12 7 8 25 98 L
G61 A 36 84 2 5 19 33 None None 19 16 11 3 26 93 L
G62 H 44 100 5 11 33 45 None None 23 25 10 8 22 126 W
G63 A 40 91 1 6 16 21 None None 22 11 8 6 22 97 W

G59 H 32 87 3 10 19 30 None None 22 17 11 9 23 86 L
G60 A 43 100 1 5 11 13 None None 22 12 7 8 25 98 L
G61 A 36 84 2 5 19 33 None None 19 16 11 3 26 93 L
G62 H 44 100 5 11 33 45 None None 23 25 10 8 22 126 W
G63 A 40 91 1 6 16 21 None None 22 11 8 6 22 97 W
G64 A 44 91 0 6 21 28 None None 25 16 4 7 28 109 L

G60 A 43 100 1 5 11 13 None None 22 12 7 8 25 98 L
G61 A 36 84 2 5 19 33 None None 19 16 11 3 26 93 L
G62 H 44 100 5 11 33 45 None None 23 25 10 8 22 126 W
G63 A 40 91 1 6 16 21 None None 22 11 8 6 22 97 W
G64 A 44 91 0 6 21 28 None None 25 16 4 7 28 109 L
G65 H 42 86 2 8 21 29 None None 34 17 5 3 25 107 W

G61 A 36 84 2 5 19 33 None None 19 16 11 3 26 93 L
G62 H 44 100 5 11 33 45 None None 23 25 10 8 22 126 W
G63 A 40 91 1 6 16 21 None None 22 11 8 6 22 97 W
G64 A 44 91 0 6 21 28 None None 25 16 4 7 28 109 L
G65 H 42 86 2 8 21 29 None None 34 17 5 3 25 107 W
G66 H 41 94 1 8 22 25 None None 25 19 10 2 22 105 L

G62 H 44 100 5 11 33 45 None None 23 25 10 8 22 126 W
G63 A 40 91 1 6 16 21 None None 22 11 8 6 22 97 W
G64 A 44 91 0 6 21 28 None None 25 16 4 7 28 109 L
G65 H 42 86 2 8 21 29 None None 34 17 5 3 25 107 W
G66 H 41 94 1 8 22 25 None None 25 19 10 2 22 105 L
G67 A 39 94 3 9 15 20 None None 22 15 6 2 25 96 L

G63 A 40 91 1 6 16 21 None None 22 11 8 6 22 97 W
